# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-11-12 16:15:49 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10194200 CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10194200
#            TS   parameter     statistic     Description
#        143798       00060     00003     Discharge, cubic feet per second (Mean)
#        237564       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143798_00060_00003	143798_00060_00003_cd	237564_00065_00003	237564_00065_00003_cd
USGS	10194200	2018-08-18	7.28	A		
USGS	10194200	2018-08-19	6.70	A		
USGS	10194200	2018-08-20	6.46	A		
USGS	10194200	2018-08-21	7.83	A		
USGS	10194200	2018-08-22	10.1	A		
USGS	10194200	2018-08-23	8.45	A		
USGS	10194200	2018-08-24	7.67	A		
USGS	10194200	2018-08-25	6.88	A		
USGS	10194200	2018-08-26	6.45	A		
USGS	10194200	2018-08-27	6.04	A		
USGS	10194200	2018-08-28	6.20	A		
USGS	10194200	2018-08-29	6.45	A		
USGS	10194200	2018-08-30	6.28	A		
USGS	10194200	2018-08-31	6.24	A		
USGS	10194200	2018-09-01	6.23	A		
USGS	10194200	2018-09-02	6.24	A		
USGS	10194200	2018-09-03	6.21	A		
USGS	10194200	2018-09-04	6.50	A		
USGS	10194200	2018-09-05	6.73	A		
USGS	10194200	2018-09-06	6.76	A		
USGS	10194200	2018-09-07	6.59	A		
USGS	10194200	2018-09-08	6.27	A		
USGS	10194200	2018-09-09	5.74	A		
USGS	10194200	2018-09-10	5.54	A		
USGS	10194200	2018-09-11	5.17	A		
USGS	10194200	2018-09-12	5.09	A		
USGS	10194200	2018-09-13	4.94	A		
USGS	10194200	2018-09-14	5.04	A		
USGS	10194200	2018-09-15	4.97	A		
USGS	10194200	2018-09-16	4.88	A		
USGS	10194200	2018-09-17	5.05	A		
USGS	10194200	2018-09-18	4.86	A		
USGS	10194200	2018-09-19	4.85	A		
USGS	10194200	2018-09-20	5.17	A		
USGS	10194200	2018-09-21	5.59	A		
USGS	10194200	2018-09-22	5.63	A		
USGS	10194200	2018-09-23	5.81	A		
USGS	10194200	2018-09-24	5.70	A		
USGS	10194200	2018-09-25	5.76	A		
USGS	10194200	2018-09-26	6.05	A		
USGS	10194200	2018-09-27	6.21	A		
USGS	10194200	2018-09-28	6.18	A		
USGS	10194200	2018-09-29	5.75	A		
USGS	10194200	2018-09-30	5.74	A		
USGS	10194200	2018-10-01	6.06	A		
USGS	10194200	2018-10-02	6.94	A		
USGS	10194200	2018-10-03	9.76	A		
USGS	10194200	2018-10-04	17.4	A		
USGS	10194200	2018-10-05	14.0	A		
USGS	10194200	2018-10-06	14.6	A		
USGS	10194200	2018-10-07	23.6	A		
USGS	10194200	2018-10-08	24.2	A		
USGS	10194200	2018-10-09	18.2	A		
USGS	10194200	2018-10-10	21.9	A		
USGS	10194200	2018-10-11	19.5	A		
USGS	10194200	2018-10-12	19.2	A		
USGS	10194200	2018-10-13	18.3	A		
USGS	10194200	2018-10-14	17.2	A		
USGS	10194200	2018-10-15	15.5	A		
USGS	10194200	2018-10-16	15.1	A		
USGS	10194200	2018-10-17	15.4	A		
USGS	10194200	2018-10-18	14.6	A		
USGS	10194200	2018-10-19	14.2	A		
USGS	10194200	2018-10-20	14.1	A		
USGS	10194200	2018-10-21	14.4	A		
USGS	10194200	2018-10-22	17.8	A		
USGS	10194200	2018-10-23	19.6	A		
USGS	10194200	2018-10-24	17.2	A		
USGS	10194200	2018-10-25	16.5	A		
USGS	10194200	2018-10-26	16.4	A		
USGS	10194200	2018-10-27	16.3	A		
USGS	10194200	2018-10-28	16.0	A		
USGS	10194200	2018-10-29	15.9	A		
USGS	10194200	2018-10-30	16.2	A		
USGS	10194200	2018-10-31	16.2	A		
USGS	10194200	2018-11-01	16.3	A		
USGS	10194200	2018-11-02	16.2	A		
USGS	10194200	2018-11-03	15.6	A		
USGS	10194200	2018-11-04	15.3	A		
USGS	10194200	2018-11-05	15.2	A		
USGS	10194200	2018-11-06	14.6	A		
USGS	10194200	2018-11-07	13.2	A		
USGS	10194200	2018-11-08	12.7	A		
USGS	10194200	2018-11-09	10.2	A		
USGS	10194200	2018-11-10	12.1	A		
USGS	10194200	2018-11-11	13.2	A		
USGS	10194200	2018-11-12	8.44	A		
USGS	10194200	2018-11-13	9.28	A		
USGS	10194200	2018-11-14	13.4	A		
USGS	10194200	2018-11-15	14.5	A		
USGS	10194200	2018-11-16	14.0	A		
USGS	10194200	2018-11-17	13.9	A		
USGS	10194200	2018-11-18	12.7	A		
USGS	10194200	2018-11-19	7.34	A		
USGS	10194200	2018-11-20	7.17	A		
USGS	10194200	2018-11-21	9.16	A		
USGS	10194200	2018-11-22	17.1	A		
USGS	10194200	2018-11-23	14.3	A		
USGS	10194200	2018-11-24	13.0	A		
USGS	10194200	2018-11-25	6.98	A		
USGS	10194200	2018-11-26	5.76	A		
USGS	10194200	2018-11-27	12.6	A		
USGS	10194200	2018-11-28	16.9	A		
USGS	10194200	2018-11-29	14.3	A		
USGS	10194200	2018-11-30	14.6	A		
USGS	10194200	2018-12-01	12.5	A		
USGS	10194200	2018-12-02	13.1	A		
USGS	10194200	2018-12-03	6.14	A		
USGS	10194200	2018-12-04	4.77	A:e		
USGS	10194200	2018-12-05	11.7	A		
USGS	10194200	2018-12-06	15.4	A		
USGS	10194200	2018-12-07	13.9	A		
USGS	10194200	2018-12-08	12.7	A		
USGS	10194200	2018-12-09	10.9	A		
USGS	10194200	2018-12-10	9.90	A		
USGS	10194200	2018-12-11	13.7	A		
USGS	10194200	2018-12-12	9.91	A		
USGS	10194200	2018-12-13	4.18	A		
USGS	10194200	2018-12-14	7.07	A		
USGS	10194200	2018-12-15	13.5	A		
USGS	10194200	2018-12-16	11.2	A		
USGS	10194200	2018-12-17	12.5	A		
USGS	10194200	2018-12-18	12.9	A		
USGS	10194200	2018-12-19	12.1	A		
USGS	10194200	2018-12-20	10.9	A		
USGS	10194200	2018-12-21	13.1	A		
USGS	10194200	2018-12-22	12.1	A		
USGS	10194200	2018-12-23	10.9	A		
USGS	10194200	2018-12-24	12.3	A		
USGS	10194200	2018-12-25	12.1	A		
USGS	10194200	2018-12-26	11.6	A		
USGS	10194200	2018-12-27	5.24	A		
USGS	10194200	2018-12-28	9.58	A		
USGS	10194200	2018-12-29	3.71	A		
USGS	10194200	2018-12-30	5.29	A		
USGS	10194200	2018-12-31	8.95	A		
USGS	10194200	2019-01-01	5.85	A		
USGS	10194200	2019-01-02	3.32	A		
USGS	10194200	2019-01-03	3.97	A		
USGS	10194200	2019-01-04	5.23	A		
USGS	10194200	2019-01-05	7.63	A		
USGS	10194200	2019-01-06	10.0	A		
USGS	10194200	2019-01-07	10.8	A		
USGS	10194200	2019-01-08	11.1	A		
USGS	10194200	2019-01-09	12.4	A		
USGS	10194200	2019-01-10	12.3	A		
USGS	10194200	2019-01-11	12.7	A		
USGS	10194200	2019-01-12	11.3	A		
USGS	10194200	2019-01-13	10.6	A		
USGS	10194200	2019-01-14	10.8	A		
USGS	10194200	2019-01-15	12.9	A		
USGS	10194200	2019-01-16	12.2	A		
USGS	10194200	2019-01-17	12.6	A		
USGS	10194200	2019-01-18	14.4	A		
USGS	10194200	2019-01-19	11.4	A		
USGS	10194200	2019-01-20	13.1	A		
USGS	10194200	2019-01-21	12.4	A		
USGS	10194200	2019-01-22	9.44	A		
USGS	10194200	2019-01-23	4.96	A		
USGS	10194200	2019-01-24	15.0	A		
USGS	10194200	2019-01-25	10.4	A		
USGS	10194200	2019-01-26	10.1	A		
USGS	10194200	2019-01-27	11.9	A		
USGS	10194200	2019-01-28	12.0	A		
USGS	10194200	2019-01-29	11.9	A		
USGS	10194200	2019-01-30	6.66	A		
USGS	10194200	2019-01-31	9.96	A		
USGS	10194200	2019-02-01	11.8	A		
USGS	10194200	2019-02-02	15.4	A		
USGS	10194200	2019-02-03	24.8	A		
USGS	10194200	2019-02-04	15.1	A		
USGS	10194200	2019-02-05	13.6	A		
USGS	10194200	2019-02-06	8.90	A		
USGS	10194200	2019-02-07	7.52	A		
USGS	10194200	2019-02-08	9.77	A		
USGS	10194200	2019-02-09	12.8	A		
USGS	10194200	2019-02-10	11.8	A		
USGS	10194200	2019-02-11	10.2	A		
USGS	10194200	2019-02-12	11.7	A		
USGS	10194200	2019-02-13	15.2	A		
USGS	10194200	2019-02-14	17.3	A		
USGS	10194200	2019-02-15	23.5	A		
USGS	10194200	2019-02-16	16.9	A		
USGS	10194200	2019-02-17	13.1	A		
USGS	10194200	2019-02-18	11.2	A		
USGS	10194200	2019-02-19	13.4	A		
USGS	10194200	2019-02-20	7.17	A		
USGS	10194200	2019-02-21	14.8	A		
USGS	10194200	2019-02-22	13.2	A		
USGS	10194200	2019-02-23	9.65	A		
USGS	10194200	2019-02-24	12.5	A		
USGS	10194200	2019-02-25	15.7	A		
USGS	10194200	2019-02-26	17.5	A		
USGS	10194200	2019-02-27	19.6	A		
USGS	10194200	2019-02-28	20.8	A		
USGS	10194200	2019-03-01	27.8	A		
USGS	10194200	2019-03-02	27.4	A		
USGS	10194200	2019-03-03	27.0	A		
USGS	10194200	2019-03-04	27.1	A		
USGS	10194200	2019-03-05	23.0	A		
USGS	10194200	2019-03-06	54.7	A		
USGS	10194200	2019-03-07	46.1	A		
USGS	10194200	2019-03-08	35.8	A		
USGS	10194200	2019-03-09	27.9	A		
USGS	10194200	2019-03-10	24.3	A		
USGS	10194200	2019-03-11	21.9	A		
USGS	10194200	2019-03-12	21.3	A		
USGS	10194200	2019-03-13	23.3	A		
USGS	10194200	2019-03-14	21.9	A		
USGS	10194200	2019-03-15	19.9	A		
USGS	10194200	2019-03-16	21.2	A		
USGS	10194200	2019-03-17	24.3	A		
USGS	10194200	2019-03-18	29.1	A		
USGS	10194200	2019-03-19	33.1	A		
USGS	10194200	2019-03-20	38.7	A		
USGS	10194200	2019-03-21	43.3	A		
USGS	10194200	2019-03-22	39.8	A		
USGS	10194200	2019-03-23	38.2	A		
USGS	10194200	2019-03-24	38.4	A		
USGS	10194200	2019-03-25	41.0	A		
USGS	10194200	2019-03-26	46.7	A		
USGS	10194200	2019-03-27	56.3	A		
USGS	10194200	2019-03-28	60.7	A		
USGS	10194200	2019-03-29	65.1	A		
USGS	10194200	2019-03-30	55.4	A		
USGS	10194200	2019-03-31	50.9	A		
USGS	10194200	2019-04-01	50.9	A		
USGS	10194200	2019-04-02	55.8	A		
USGS	10194200	2019-04-03	57.5	A		
USGS	10194200	2019-04-04	60.6	A		
USGS	10194200	2019-04-05	65.8	A		
USGS	10194200	2019-04-06	79.8	A		
USGS	10194200	2019-04-07	93.1	A		
USGS	10194200	2019-04-08	106	A		
USGS	10194200	2019-04-09	123	A		
USGS	10194200	2019-04-10	130	A		
USGS	10194200	2019-04-11	105	A		
USGS	10194200	2019-04-12	91.8	A		
USGS	10194200	2019-04-13	85.9	A		
USGS	10194200	2019-04-14	129	A		
USGS	10194200	2019-04-15	200	A		
USGS	10194200	2019-04-16	209	A		
USGS	10194200	2019-04-17	175	A		
USGS	10194200	2019-04-18	161	A		
USGS	10194200	2019-04-19	187	A		
USGS	10194200	2019-04-20	247	A		
USGS	10194200	2019-04-21	277	A		
USGS	10194200	2019-04-22	287	A		
USGS	10194200	2019-04-23	261	A		
USGS	10194200	2019-04-24	286	A		
USGS	10194200	2019-04-25	332	A		
USGS	10194200	2019-04-26	366	A		
USGS	10194200	2019-04-27	453	A		
USGS	10194200	2019-04-28	432	A		
USGS	10194200	2019-04-29	347	A		
USGS	10194200	2019-04-30	267	A		
USGS	10194200	2019-05-01	268	A		
USGS	10194200	2019-05-02	234	A		
USGS	10194200	2019-05-03	192	A		
USGS	10194200	2019-05-04	182	A		
USGS	10194200	2019-05-05	198	A		
USGS	10194200	2019-05-06	235	A		
USGS	10194200	2019-05-07	232	A		
USGS	10194200	2019-05-08	264	A		
USGS	10194200	2019-05-09	229	A		
USGS	10194200	2019-05-10	202	A		
USGS	10194200	2019-05-11	179	A		
USGS	10194200	2019-05-12	186	A		
USGS	10194200	2019-05-13	211	A		
USGS	10194200	2019-05-14	250	A		
USGS	10194200	2019-05-15	281	A		
USGS	10194200	2019-05-16	314	A		
USGS	10194200	2019-05-17	321	A		
USGS	10194200	2019-05-18	257	A		
USGS	10194200	2019-05-19	210	A		
USGS	10194200	2019-05-20	192	A		
USGS	10194200	2019-05-21	173	A		
USGS	10194200	2019-05-22	159	A		
USGS	10194200	2019-05-23	150	A		
USGS	10194200	2019-05-24	139	A		
USGS	10194200	2019-05-25	132	A		
USGS	10194200	2019-05-26	127	A		
USGS	10194200	2019-05-27	136	A		
USGS	10194200	2019-05-28	146	A		
USGS	10194200	2019-05-29	146	A		
USGS	10194200	2019-05-30	151	A		
USGS	10194200	2019-05-31	160	A		
USGS	10194200	2019-06-01	171	A		
USGS	10194200	2019-06-02	196	A		
USGS	10194200	2019-06-03	213	A		
USGS	10194200	2019-06-04	234	A		
USGS	10194200	2019-06-05	250	A		
USGS	10194200	2019-06-06	299	A		
USGS	10194200	2019-06-07	363	A		
USGS	10194200	2019-06-08	375	A		
USGS	10194200	2019-06-09	341	A		
USGS	10194200	2019-06-10	297	A		
USGS	10194200	2019-06-11	292	A		
USGS	10194200	2019-06-12	301	A		
USGS	10194200	2019-06-13	295	A		
USGS	10194200	2019-06-14	341	A		
USGS	10194200	2019-06-15	342	A		
USGS	10194200	2019-06-16	310	A		
USGS	10194200	2019-06-17	269	A		
USGS	10194200	2019-06-18	254	A		
USGS	10194200	2019-06-19	246	A		
USGS	10194200	2019-06-20	262	A		
USGS	10194200	2019-06-21	277	A		
USGS	10194200	2019-06-22	260	A		
USGS	10194200	2019-06-23	218	A		
USGS	10194200	2019-06-24	190	A		
USGS	10194200	2019-06-25	185	A		
USGS	10194200	2019-06-26	173	A		
USGS	10194200	2019-06-27	164	A		
USGS	10194200	2019-06-28	159	A		
USGS	10194200	2019-06-29	156	A		
USGS	10194200	2019-06-30	152	A		
USGS	10194200	2019-07-01	157	A		
USGS	10194200	2019-07-02	141	A		
USGS	10194200	2019-07-03	138	A		
USGS	10194200	2019-07-04	127	A		
USGS	10194200	2019-07-05	118	A		
USGS	10194200	2019-07-06	110	A		
USGS	10194200	2019-07-07	105	A		
USGS	10194200	2019-07-08	99.2	A		
USGS	10194200	2019-07-09	95.5	A		
USGS	10194200	2019-07-10	91.8	A		
USGS	10194200	2019-07-11	90.8	A		
USGS	10194200	2019-07-12	87.9	A		
USGS	10194200	2019-07-13	90.4	A		
USGS	10194200	2019-07-14	87.0	A		
USGS	10194200	2019-07-15	81.7	A		
USGS	10194200	2019-07-16	75.4	A		
USGS	10194200	2019-07-17	69.6	A		
USGS	10194200	2019-07-18	66.1	A		
USGS	10194200	2019-07-19	62.8	A		
USGS	10194200	2019-07-20	60.1	A		
USGS	10194200	2019-07-21	56.7	A		
USGS	10194200	2019-07-22	54.1	A		
USGS	10194200	2019-07-23	53.5	A		
USGS	10194200	2019-07-24	57.7	A		
USGS	10194200	2019-07-25	55.4	A		
USGS	10194200	2019-07-26	74.4	A		
USGS	10194200	2019-07-27	64.9	A		
USGS	10194200	2019-07-28	57.9	A		
USGS	10194200	2019-07-29	52.0	A		
USGS	10194200	2019-07-30	48.6	A		
USGS	10194200	2019-07-31	49.5	A		
USGS	10194200	2019-08-01	47.9	A		
USGS	10194200	2019-08-02	44.9	A		
USGS	10194200	2019-08-03	47.4	A		
USGS	10194200	2019-08-04	46.3	A		
USGS	10194200	2019-08-05	42.4	A		
USGS	10194200	2019-08-06	39.3	A		
USGS	10194200	2019-08-07	38.8	A		
USGS	10194200	2019-08-08	38.7	A		
USGS	10194200	2019-08-09	36.9	A		
USGS	10194200	2019-08-10	35.4	A		
USGS	10194200	2019-08-11	34.2	A		
USGS	10194200	2019-08-12	33.1	A		
USGS	10194200	2019-08-13	31.8	A		
USGS	10194200	2019-08-14	30.8	A		
USGS	10194200	2019-08-15	27.8	A		
USGS	10194200	2019-08-16	24.5	A		
USGS	10194200	2019-08-17	23.4	A		
USGS	10194200	2019-08-18	22.9	A		
USGS	10194200	2019-08-19	22.3	A		
USGS	10194200	2019-08-20	21.8	A		
USGS	10194200	2019-08-21	21.0	A		
USGS	10194200	2019-08-22	20.5	A		
USGS	10194200	2019-08-23	19.9	A		
USGS	10194200	2019-08-24	19.1	A		
USGS	10194200	2019-08-25	18.4	A		
USGS	10194200	2019-08-26	18.1	A		
USGS	10194200	2019-08-27	18.2	A		
USGS	10194200	2019-08-28	18.0	A		
USGS	10194200	2019-08-29	18.3	A		
USGS	10194200	2019-08-30	16.7	A		
USGS	10194200	2019-08-31	16.1	A		
USGS	10194200	2019-09-01	15.8	A		
USGS	10194200	2019-09-02	17.3	A		
USGS	10194200	2019-09-03	19.1	A		
USGS	10194200	2019-09-04	18.6	A		
USGS	10194200	2019-09-05	18.1	A		
USGS	10194200	2019-09-06	17.8	A		
USGS	10194200	2019-09-07	16.8	A		
USGS	10194200	2019-09-08	16.2	A		
USGS	10194200	2019-09-09	15.7	A		
USGS	10194200	2019-09-10	15.3	A		
USGS	10194200	2019-09-11	15.9	A		
USGS	10194200	2019-09-12	16.3	A		
USGS	10194200	2019-09-13	15.8	A		
USGS	10194200	2019-09-14	15.1	A		
USGS	10194200	2019-09-15	14.4	A		
USGS	10194200	2019-09-16	14.2	A		
USGS	10194200	2019-09-17	13.6	A		
USGS	10194200	2019-09-18	14.0	A		
USGS	10194200	2019-09-19	13.7	A		
USGS	10194200	2019-09-20	14.2	A		
USGS	10194200	2019-09-21	15.0	A		
USGS	10194200	2019-09-22	14.8	A		
USGS	10194200	2019-09-23	13.8	A		
USGS	10194200	2019-09-24	13.7	A		
USGS	10194200	2019-09-25	13.7	A		
USGS	10194200	2019-09-26	13.6	A		
USGS	10194200	2019-09-27	13.1	A		
USGS	10194200	2019-09-28	13.0	A		
USGS	10194200	2019-09-29	13.9	A		
USGS	10194200	2019-09-30	14.3	A		
USGS	10194200	2019-10-01	14.5	A		
USGS	10194200	2019-10-02	14.6	A		
USGS	10194200	2019-10-03	14.8	A		
USGS	10194200	2019-10-04	14.4	A		
USGS	10194200	2019-10-05	14.9	A		
USGS	10194200	2019-10-06	14.8	A		
USGS	10194200	2019-10-07	14.9	A		
USGS	10194200	2019-10-08	14.8	A		
USGS	10194200	2019-10-09	13.9	A		
USGS	10194200	2019-10-10	14.5	A		
USGS	10194200	2019-10-11	14.6	A		
USGS	10194200	2019-10-12	16.2	A		
USGS	10194200	2019-10-13	16.5	A		
USGS	10194200	2019-10-14	16.5	A		
USGS	10194200	2019-10-15	16.1	A		
USGS	10194200	2019-10-16	16.0	A		
USGS	10194200	2019-10-17	15.5	A		
USGS	10194200	2019-10-18	16.0	A		
USGS	10194200	2019-10-19	16.2	A		
USGS	10194200	2019-10-20	16.4	A		
USGS	10194200	2019-10-21	16.3	A		
USGS	10194200	2019-10-22	16.1	A		
USGS	10194200	2019-10-23	15.9	A		
USGS	10194200	2019-10-24	15.5	A		
USGS	10194200	2019-10-25	15.6	A		
USGS	10194200	2019-10-26	15.7	A		
USGS	10194200	2019-10-27	15.5	A		
USGS	10194200	2019-10-28	14.4	A		
USGS	10194200	2019-10-29	16.2	A		
USGS	10194200	2019-10-30	10.2	A		
USGS	10194200	2019-10-31	12.8	A		
USGS	10194200	2019-11-01	16.7	A		
USGS	10194200	2019-11-02	15.2	A		
USGS	10194200	2019-11-03	15.6	A		
USGS	10194200	2019-11-04	15.4	A		
USGS	10194200	2019-11-05	14.8	A		
USGS	10194200	2019-11-06	14.5	A		
USGS	10194200	2019-11-07	14.5	A		
USGS	10194200	2019-11-08	14.2	A		
USGS	10194200	2019-11-09	14.3	A		
USGS	10194200	2019-11-10	14.3	A		
USGS	10194200	2019-11-11	14.0	A		
USGS	10194200	2019-11-12	13.4	A		
USGS	10194200	2019-11-13	14.3	A		
USGS	10194200	2019-11-14	14.3	A		
USGS	10194200	2019-11-15	14.1	A		
USGS	10194200	2019-11-16	13.9	A		
USGS	10194200	2019-11-17	13.4	A		
USGS	10194200	2019-11-18	14.1	A		
USGS	10194200	2019-11-19	13.9	A		
USGS	10194200	2019-11-20	20.6	A		
USGS	10194200	2019-11-21	20.4	A		
USGS	10194200	2019-11-22	15.4	A		
USGS	10194200	2019-11-23	15.1	A		
USGS	10194200	2019-11-24	12.5	A		
USGS	10194200	2019-11-25	15.2	A		
USGS	10194200	2019-11-26	10.9	A		
USGS	10194200	2019-11-27	14.0	A		
USGS	10194200	2019-11-28	17.8	A		
USGS	10194200	2019-11-29	17.8	A		
USGS	10194200	2019-11-30	13.6	A		
USGS	10194200	2019-12-01	10.7	A		
USGS	10194200	2019-12-02	17.1	A		
USGS	10194200	2019-12-03	17.1	A		
USGS	10194200	2019-12-04	16.5	A		
USGS	10194200	2019-12-05	19.9	A		
USGS	10194200	2019-12-06	16.6	A		
USGS	10194200	2019-12-07	16.1	A		
USGS	10194200	2019-12-08	19.1	A		
USGS	10194200	2019-12-09	17.3	A		
USGS	10194200	2019-12-10	12.8	A		
USGS	10194200	2019-12-11	14.3	A		
USGS	10194200	2019-12-12	16.0	A		
USGS	10194200	2019-12-13	15.7	A		
USGS	10194200	2019-12-14	15.9	A		
USGS	10194200	2019-12-15	13.1	A		
USGS	10194200	2019-12-16	12.4	A		
USGS	10194200	2019-12-17	3.75	A		
USGS	10194200	2019-12-18	7.99	A		
USGS	10194200	2019-12-19	14.1	A		
USGS	10194200	2019-12-20	11.0	A		
USGS	10194200	2019-12-21	13.7	A		
USGS	10194200	2019-12-22	16.0	A		
USGS	10194200	2019-12-23	16.4	A		
USGS	10194200	2019-12-24	16.1	A		
USGS	10194200	2019-12-25	15.6	A		
USGS	10194200	2019-12-26	14.2	A		
USGS	10194200	2019-12-27	15.4	A		
USGS	10194200	2019-12-28	14.2	A		
USGS	10194200	2019-12-29	13.8	A		
USGS	10194200	2019-12-30	14.8	A		
USGS	10194200	2019-12-31	15.2	A		
USGS	10194200	2020-01-01	14.1	A		
USGS	10194200	2020-01-02	15.8	A		
USGS	10194200	2020-01-03	12.8	A		
USGS	10194200	2020-01-04	15.1	A		
USGS	10194200	2020-01-05	14.4	A		
USGS	10194200	2020-01-06	10.8	A		
USGS	10194200	2020-01-07	11.2	A		
USGS	10194200	2020-01-08	16.3	A		
USGS	10194200	2020-01-09	14.1	A		
USGS	10194200	2020-01-10	12.6	A		
USGS	10194200	2020-01-11	12.2	A		
USGS	10194200	2020-01-12	15.1	A		
USGS	10194200	2020-01-13	15.8	A		
USGS	10194200	2020-01-14	15.3	A		
USGS	10194200	2020-01-15	12.2	A		
USGS	10194200	2020-01-16	13.7	A		
USGS	10194200	2020-01-17	16.1	A		
USGS	10194200	2020-01-18	12.8	A		
USGS	10194200	2020-01-19	13.6	A		
USGS	10194200	2020-01-20	15.5	A		
USGS	10194200	2020-01-21	16.3	A		
USGS	10194200	2020-01-22	15.1	A		
USGS	10194200	2020-01-23	14.7	A		
USGS	10194200	2020-01-24	14.6	A		
USGS	10194200	2020-01-25	14.6	A		
USGS	10194200	2020-01-26	14.5	A		
USGS	10194200	2020-01-27	15.3	A		
USGS	10194200	2020-01-28	13.4	A		
USGS	10194200	2020-01-29	14.8	A		
USGS	10194200	2020-01-30	13.7	A		
USGS	10194200	2020-01-31	11.4	A		
USGS	10194200	2020-02-01	14.2	A		
USGS	10194200	2020-02-02	15.0	A		
USGS	10194200	2020-02-03	14.5	A		
USGS	10194200	2020-02-04	10.1	A		
USGS	10194200	2020-02-05	9.90	A		
USGS	10194200	2020-02-06	18.5	A		
USGS	10194200	2020-02-07	16.7	A		
USGS	10194200	2020-02-08	15.6	A		
USGS	10194200	2020-02-09	15.4	A		
USGS	10194200	2020-02-10	13.8	A		
USGS	10194200	2020-02-11	13.5	A		
USGS	10194200	2020-02-12	13.1	A		
USGS	10194200	2020-02-13	13.3	A		
USGS	10194200	2020-02-14	14.1	A		
USGS	10194200	2020-02-15	14.6	A		
USGS	10194200	2020-02-16	14.8	A		
USGS	10194200	2020-02-17	15.1	A		
USGS	10194200	2020-02-18	13.5	A		
USGS	10194200	2020-02-19	12.9	A		
USGS	10194200	2020-02-20	10.7	A		
USGS	10194200	2020-02-21	14.2	A		
USGS	10194200	2020-02-22	15.8	A		
USGS	10194200	2020-02-23	16.5	A		
USGS	10194200	2020-02-24	14.6	A		
USGS	10194200	2020-02-25	12.2	A		
USGS	10194200	2020-02-26	12.2	A		
USGS	10194200	2020-02-27	14.7	A		
USGS	10194200	2020-02-28	13.9	A		
USGS	10194200	2020-02-29	15.7	A		
USGS	10194200	2020-03-01	15.2	A		
USGS	10194200	2020-03-02	14.7	A		
USGS	10194200	2020-03-03	13.4	A		
USGS	10194200	2020-03-04	14.2	A		
USGS	10194200	2020-03-05	15.1	A		
USGS	10194200	2020-03-06	16.0	A		
USGS	10194200	2020-03-07	17.6	A		
USGS	10194200	2020-03-08	18.6	A		
USGS	10194200	2020-03-09	17.1	A		
USGS	10194200	2020-03-10	16.9	A		
USGS	10194200	2020-03-11	16.8	A		
USGS	10194200	2020-03-12	19.8	A		
USGS	10194200	2020-03-13	21.9	A		
USGS	10194200	2020-03-14	18.9	A		
USGS	10194200	2020-03-15	18.4	A		
USGS	10194200	2020-03-16	19.7	A		
USGS	10194200	2020-03-17	18.5	A		
USGS	10194200	2020-03-18	22.1	A		
USGS	10194200	2020-03-19	20.0	A		
USGS	10194200	2020-03-20	18.6	A		
USGS	10194200	2020-03-21	17.5	A		
USGS	10194200	2020-03-22	17.2	A		
USGS	10194200	2020-03-23	17.9	A		
USGS	10194200	2020-03-24	17.2	A		
USGS	10194200	2020-03-25	18.7	A		
USGS	10194200	2020-03-26	20.2	A		
USGS	10194200	2020-03-27	19.2	A		
USGS	10194200	2020-03-28	16.7	A		
USGS	10194200	2020-03-29	17.4	A		
USGS	10194200	2020-03-30	16.7	A		
USGS	10194200	2020-03-31	17.3	A		
USGS	10194200	2020-04-01	22.2	A		
USGS	10194200	2020-04-02	25.8	A		
USGS	10194200	2020-04-03	22.6	A		
USGS	10194200	2020-04-04	22.6	A		
USGS	10194200	2020-04-05	22.9	A		
USGS	10194200	2020-04-06	23.7	A		
USGS	10194200	2020-04-07	22.0	A		
USGS	10194200	2020-04-08	22.4	A		
USGS	10194200	2020-04-09	26.8	A		
USGS	10194200	2020-04-10	26.5	A		
USGS	10194200	2020-04-11	26.0	A		
USGS	10194200	2020-04-12	28.2	A		
USGS	10194200	2020-04-13	26.7	A		
USGS	10194200	2020-04-14	23.8	A		
USGS	10194200	2020-04-15	22.7	A		
USGS	10194200	2020-04-16	22.8	A		
USGS	10194200	2020-04-17	21.2	A		
USGS	10194200	2020-04-18	22.3	A		
USGS	10194200	2020-04-19	23.1	A		
USGS	10194200	2020-04-20	25.6	A		
USGS	10194200	2020-04-21	26.2	A		
USGS	10194200	2020-04-22	25.7	A		
USGS	10194200	2020-04-23	27.3	A		
USGS	10194200	2020-04-24	31.0	A		
USGS	10194200	2020-04-25	35.5	A		
